regiao;uf;municipio;codigo_ibge;taxa_analfabetismo_censo_ibge_2022;populacao_total_municipio_15_anos_censo_ibge_2022;populacao_nao_alfabetizada_censo_ibge_2022;matriculas_eja_fundamental_medio;escolas_municipais_eja;escolas_estaduais_eja;tem_tipo_matricula_eja;aderiu_pba_2024_sba;aderiu_pba_2025_sba;aderiu_pba_saldos_simec;unidade_prisional_oferta_educacional;15_19_anos_populacao_nao_alfabetizada;20_24_anos_populacao_nao_alfabetizada;25_34_anos_populacao_nao_alfabetizada;35_44_anos_populacao_nao_alfabetizada;45_54_anos_populacao_nao_alfabetizada;55_64_anos_populacao_nao_alfabetizada;65_anos_ou_mais_populacao_nao_alfabetizada;ano_adesao
Nordeste ;Bahia ;Arataca ;2902252.0;24.46475522724427;7987.0;1954.0;528.0;8.0;2.0;Sim;Não ;Não;Não ;sem unidade;6.015891032917139;6.014150943396227;6.814814814814815;17.1990171990172;31.352282515073217;44.46583253128008;60.37037037037037;2024
Nordeste ;Bahia ;Aramari ;2902203.0;16.471486761710793;7856.0;1294.0;1575.0;11.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.7060367454068242;2.2486772486772484;3.7429378531073447;9.337539432176657;20.429311621021466;27.85793562708102;49.40092165898618;2024
Nordeste ;Bahia ;Araci ;2902104.0;26.841715585171084;37818.0;10151.0;7695.0;37.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.860948819817715;6.666666666666667;9.945698771077453;22.741477272727277;37.224475401163815;45.516150892252085;61.63784913547406;2024
Nordeste ;Bahia ;Araçás ;2902054.0;16.967267869071474;8982.0;1524.0;506.0;9.0;1.0;Sim;Não ;SIM;Não ;sem unidade;2.167766258246937;2.9670329670329667;2.9882604055496262;7.894736842105263;22.48475609756097;40.10471204188482;60.824742268041234;2024
Nordeste ;Bahia ;Aracatu ;2902005.0;22.5323588975962;11357.0;2559.0;120.0;2.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.9342359767891684;2.677651905252317;3.288100208768267;11.043233082706768;30.450236966824644;33.84146341463415;57.87878787878788;2024
Nordeste ;Bahia ;Apuarema ;2901957.0;23.878146661802266;5482.0;1309.0;280.0;4.0;1.0;Sim;Não ;SIM;Não ;sem unidade;5.06993006993007;5.410821643286573;4.5154185022026425;12.808349146110055;29.56852791878173;43.02788844621514;57.26872246696036;2024
Nordeste ;Bahia ;Aporá ;2901908.0;21.532042198079044;12702.0;2735.0;666.0;4.0;2.0;Sim;Não ;SIM;Não ;sem unidade;3.0124908155767818;3.9768019884009935;5.018761726078799;13.330457290767905;29.212940608401738;37.640449438202246;50.820487319741424;2024
Nordeste ;Bahia ;Antônio Gonçalves ;2901809.0;16.323204098265222;8589.0;1402.0;392.0;13.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.539298669891173;2.144469525959368;4.545454545454546;9.096278795038392;19.491525423728813;25.59760956175299;48.67469879518072;2024
Nordeste ;Bahia ;Antônio Cardoso ;2901700.0;20.598044853364;8695.0;1791.0;217.0;9.0;0.0;Sim;Não ;Não;Não ;sem unidade;3.1446540880503147;3.264812575574365;5.190311418685121;11.590628853267573;26.956521739130437;37.39376770538244;58.26580226904377;2024
Nordeste ;Bahia ;Antas ;2901601.0;18.309503784693018;11890.0;2177.0;2328.0;10.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.7364657814096014;2.009132420091324;3.87038703870387;10.619872379216044;21.604614577871;30.75435203094777;47.88877445932029;2024
Nordeste ;Bahia ;Anguera ;2901502.0;14.78106245832407;8998.0;1330.0;1549.0;19.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.0486555697823303;2.7315914489311166;3.4482758620689653;8.429752066115702;14.24581005586592;23.518164435946463;45.0;2024
Nordeste ;Bahia ;Angical ;2901403.0;18.851924331376384;10731.0;2023.0;160.0;4.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.2201665124884364;2.7750247770069376;3.8525041276829937;11.16412213740458;23.14647377938517;32.817990161630355;49.57472660996355;2024
Nordeste ;Bahia ;Andorinha ;2901353.0;19.21966509939784;12123.0;2330.0;1394.0;16.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.8699551569506725;2.419354838709677;3.3656062701705856;9.365812683746324;25.84704743465634;34.04255319148936;52.42663656884877;2024
Nordeste ;Bahia ;Andaraí ;2901304.0;18.90600624024961;10256.0;1939.0;153.0;3.0;2.0;Sim;Não ;Não;Não ;sem unidade;1.3489208633093526;2.21606648199446;5.294117647058823;11.234329797492768;23.460207612456745;37.38095238095238;53.682719546742206;2024
Nordeste ;Bahia ;Anagé ;2901205.0;25.818181818181817;20900.0;5396.0;383.0;10.0;1.0;Sim;Não ;SIM;Não ;sem unidade;2.5806451612903225;3.212616822429906;4.256670902160101;14.855460385438974;29.059829059829063;41.92557186753158;60.14620620115957;2024
Nordeste ;Bahia ;América Dourada ;2901155.0;17.485586438344377;11621.0;2032.0;150.0;3.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.400868306801737;2.177700348432056;4.25531914893617;13.061602593793422;20.586637696903857;31.505944517833555;46.03867747972552;2024
Nordeste ;Bahia ;Amélia Rodrigues ;2901106.0;9.735744089012517;19413.0;1890.0;542.0;3.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.4539579967689822;1.790710688304421;2.1392081736909323;4.998750312421894;10.325752919483712;16.315789473684212;29.169728141072746;2024
Nordeste ;Bahia ;Amargosa ;2901007.0;15.236867110085516;29468.0;4490.0;951.0;1.0;3.0;Sim;Não ;Não;Não ;sem unidade;1.6365496079099895;2.42505894240485;2.6359143327841847;8.652831516004222;18.493741907639187;27.418431597023467;44.74236418745628;2024
Nordeste ;Bahia ;Almadina ;2900900.0;23.04964539007092;4230.0;975.0;151.0;4.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.366863905325444;5.3731343283582085;5.574324324324325;13.23529411764706;22.930800542740844;36.15023474178404;49.58382877526754;2024
Nordeste ;Bahia ;Alcobaça ;2900801.0;16.62596878649538;18838.0;3132.0;594.0;12.0;2.0;Sim;Não ;Não;Não ;sem unidade;2.049395691014188;1.6241299303944314;3.7730153939028073;9.634279475982533;19.103313840155945;31.376437921459736;45.84440227703985;2024
Nordeste ;Bahia ;Alagoinhas ;2900702.0;7.533799148302807;120935.0;9111.0;2851.0;11.0;8.0;Sim;Não ;SIM;Não ;sem unidade;1.8129218900675024;1.7189357227758983;2.29962647945637;3.956848100788352;8.144928951608964;12.531588155251733;23.845435130806194;2024
Nordeste ;Bahia ;Aiquara ;2900603.0;20.444444444444446;3600.0;736.0;473.0;4.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.528089887640449;3.4013605442176877;6.3439065108514185;10.355029585798816;22.181146025878004;33.56890459363957;52.640845070422536;2024
Nordeste ;Bahia ;Érico Cardoso ;2900504.0;24.168943533697632;8784.0;2123.0;561.0;30.0;1.0;Sim;Não ;Não;SIM ;sem unidade;1.556420233463035;1.9851116625310172;4.625;16.513198281154082;30.509745127436283;38.42905405405405;60.95890410958904;2024
Nordeste ;Bahia ;Água Fria ;2900405.0;20.018910091112257;11634.0;2329.0;518.0;10.0;1.0;Sim;Não ;SIM;Não ;sem unidade;2.16021602160216;1.628352490421456;3.5324675324675328;12.369337979094077;23.38362068965517;34.49965010496851;51.14039533705018;2024
Nordeste ;Bahia ;Adustina ;2900355.0;27.924887504326755;11556.0;3227.0;712.0;7.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.8851756640959727;3.091060985797828;5.816658911121452;21.79368029739777;41.59779614325069;52.62024407753051;64.52762923351159;2024
Nordeste ;Bahia ;Acajutiba ;2900306.0;18.38900166082303;10838.0;1993.0;1095.0;8.0;1.0;Sim;Não ;SIM;Não ;sem unidade;3.639371381306865;3.1924882629107985;6.215316315205328;13.468179575727676;22.501496110113703;27.94326241134752;45.94921402660218;2024
Nordeste ;Bahia ;Abaré ;2900207.0;19.938257661320684;13281.0;2648.0;193.0;7.0;2.0;Sim;SIM ;Não;Não ;sem unidade;3.460207612456748;2.926481084939329;6.365740740740741;15.789473684210526;30.506666666666664;40.49122807017544;50.58896466212028;2024
Nordeste ;Bahia ;Abaíra ;2900108.0;18.83545118224224;6217.0;1171.0;35.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.9082774049217;2.6525198938992043;3.5921205098493627;7.4074074074074066;17.512953367875646;24.2;42.15488215488216;2024
Nordeste ;Sergipe ;Umbaúba ;2807600.0;18.133697135061396;18325.0;3323.0;639.0;13.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.216374269005848;2.503755633450176;5.382360778044231;13.649772056851702;26.37010676156584;35.08941517641372;53.73368146214099;2024
Nordeste ;Sergipe ;Tomar do Geru ;2807501.0;25.971806920119604;9364.0;2432.0;111.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.7392138063279;4.842342342342342;7.5495049504950495;22.250770811921893;37.28706624605678;44.93392070484582;60.29539530842746;2024
Nordeste ;Sergipe ;Tobias Barreto ;2807402.0;20.07989088074825;41056.0;8244.0;783.0;5.0;4.0;Sim;Não ;Não;Não ;Unidade com oferta;2.672044366019662;3.853339560952826;5.606694560669457;15.54668993891036;27.651815443158394;36.77340403834387;52.00537324889657;2024
Nordeste ;Sergipe ;Telha ;2807303.0;21.40575079872205;2504.0;536.0;55.0;1.0;1.0;Sim;Não ;SIM;Não ;sem unidade;4.489795918367347;3.861003861003861;5.33596837944664;15.65040650406504;30.474040632054177;40.41811846689895;58.82352941176471;2024
Nordeste ;Sergipe ;Siriri ;2807204.0;17.788623359138338;5942.0;1057.0;133.0;2.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.1021021021021022;3.225806451612903;5.851528384279476;13.321647677475898;22.375397667020145;35.774647887323944;45.45454545454545;2024
Nordeste ;Sergipe ;Simão Dias ;2807105.0;19.35122712943048;33941.0;6568.0;414.0;9.0;2.0;Sim;Não ;SIM;Não ;sem unidade;2.706766917293233;3.602105846494874;4.673178061607813;14.870655451515631;28.13534387642516;32.55926463473634;49.65394061174369;2024
Nordeste ;Sergipe ;São Miguel do Aleixo ;2807006.0;26.028394612304336;2747.0;715.0;6.0;0.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.629032258064517;2.6119402985074625;6.273062730627306;15.789473684210526;34.899328859060404;47.35294117647059;66.17647058823529;2024
Nordeste ;Sergipe ;São Francisco ;2806909.0;21.01534828807556;2541.0;534.0;82.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.574803149606299;2.564102564102564;7.06401766004415;14.592274678111588;27.045454545454543;38.26086956521739;55.483870967741936;2024
Nordeste ;Sergipe ;São Domingos ;2806800.0;20.33276241742109;8174.0;1662.0;184.0;2.0;1.0;Sim;Não ;SIM;Não ;sem unidade;3.3047735618115053;2.088167053364269;4.527027027027027;16.219667943805874;25.107604017216644;35.46637744034707;54.633715798764335;2024
Nordeste ;Sergipe ;São Cristóvão ;2806701.0;8.90507832305927;74946.0;6674.0;783.0;2.0;6.0;Sim;Não ;SIM;Não ;Unidade com oferta;2.1141356915849108;2.789569436021832;3.027754415475189;5.662774517514671;11.068502701760504;18.55570339905649;31.26145387904704;2024
Nordeste ;Sergipe ;Santo Amaro das Brotas ;2806602.0;16.144127281235377;8548.0;1380.0;336.0;3.0;2.0;Sim;Não ;Não;Não ;sem unidade;2.7472527472527477;1.9975031210986267;4.364820846905538;8.918753817959683;20.37037037037037;27.97262617621899;46.97802197802198;2024
Nordeste ;Sergipe ;Santa Rosa de Lima ;2806503.0;21.31202131202131;3003.0;640.0;25.0;1.0;0.0;Sim;Não ;Não;Não ;sem unidade;3.431372549019608;3.654485049833888;7.127882599580712;15.905245346869712;22.267206477732792;40.27777777777778;62.36559139784946;2024
Nordeste ;Sergipe ;Santana do São Francisco ;2806404.0;17.269887929450668;5443.0;940.0;130.0;3.0;2.0;Sim;Não ;Não;Não ;sem unidade;2.8125;5.175600739371535;6.751824817518248;13.506493506493506;22.807017543859647;32.64604810996563;48.606271777003485;2024
Nordeste ;Sergipe ;Santa Luzia do Itanhy ;2806305.0;24.40558066417764;10178.0;2484.0;746.0;13.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.9312039312039313;4.142011834319527;7.80559646539028;21.984334203655354;37.278106508875744;46.01175482787573;62.34234234234234;2024
Nordeste ;Sergipe ;Salgado ;2806206.0;19.56956956956957;15984.0;3128.0;334.0;1.0;3.0;Sim;Não ;Não;Não ;sem unidade;3.587161736941473;2.541296060991105;4.564459930313588;12.584269662921349;26.972281449893394;35.59070687098369;51.47573786893447;2024
Nordeste ;Sergipe ;Rosário do Catete ;2806107.0;13.031764038570618;7052.0;919.0;191.0;2.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.804123711340206;3.462050599201065;2.523431867339582;7.714491708723864;14.440734557595992;27.315914489311165;46.976090014064695;2024
Nordeste ;Sergipe ;Ribeirópolis ;2806008.0;20.885349404505668;13938.0;2911.0;185.0;1.0;2.0;Sim;Não ;Não;Não ;sem unidade;2.8294260307194827;2.4799416484318018;4.712460063897764;12.168141592920351;24.148606811145516;38.5595567867036;56.25;2024
Nordeste ;Sergipe ;Riachuelo ;2805901.0;12.775665399239545;6575.0;840.0;344.0;2.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.298356510745891;2.185792349726776;2.9925187032418954;6.931407942238267;15.88345864661654;25.398936170212767;45.98765432098765;2024
Nordeste ;Sergipe ;Riachão do Dantas ;2805802.0;26.09170305676856;14656.0;3824.0;426.0;9.0;2.0;Sim;Não ;Não;Não ;sem unidade;3.5758323057953145;3.7760416666666665;7.131960335621663;19.76487876561352;36.20263591433279;48.903002309468825;63.039117352056174;2024
Nordeste ;Sergipe ;Propriá ;2805703.0;14.657838778271795;20692.0;3033.0;192.0;2.0;3.0;Sim;Não ;Não;Não ;sem unidade;3.358925143953935;2.3418036870951666;4.656430908633275;11.65613147914033;18.385650224215247;24.37325905292479;38.884364820846905;2024
Nordeste ;Sergipe ;Porto da Folha ;2805604.0;22.34178459119497;20352.0;4547.0;203.0;8.0;2.0;Sim;Não ;Não;Não ;sem unidade;4.419410745233969;4.950980392156863;7.915632754342432;17.948065173116092;32.30478589420655;38.332635106828654;55.53765606121627;2024
Nordeste ;Sergipe ;Poço Verde ;2805505.0;21.92677788532711;17563.0;3851.0;142.0;1.0;2.0;Sim;Não ;Não;Não ;sem unidade;2.6837806301050176;2.72572402044293;4.769630110317976;15.532178217821782;30.43929436181252;37.36117281208352;52.69756838905775;2024
Nordeste ;Sergipe ;Poço Redondo ;2805406.0;26.60569105691057;24600.0;6545.0;214.0;5.0;1.0;Sim;Não ;SIM;Não ;sem unidade;4.160198696057125;5.030109812256465;9.172558761704568;24.468770122343848;42.918088737201366;53.81944444444444;68.27073552425665;2024
Nordeste ;Sergipe ;Pirambu ;2805307.0;13.369511593487912;6081.0;813.0;261.0;6.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.7496635262449527;3.225806451612903;4.098360655737705;8.185654008438819;15.0559511698881;23.3458177278402;42.776998597475455;2024
Nordeste ;Sergipe ;Pinhão ;2805208.0;21.04560622914349;4495.0;946.0;81.0;2.0;1.0;Sim;Não ;SIM;Não ;sem unidade;2.031602708803612;4.194260485651214;5.230386052303861;16.216216216216218;29.13816689466484;37.65765765765766;47.95144157814871;2024
Nordeste ;Sergipe ;Pedrinhas ;2805109.0;23.25033647375505;5944.0;1382.0;777.0;3.0;2.0;Sim;Não ;Não;Não ;sem unidade;3.9942938659058487;5.43859649122807;8.424182358771061;18.198362147406733;27.59315206445116;40.7035175879397;56.70103092783505;2024
Nordeste ;Sergipe ;Pedra Mole ;2805000.0;17.9370150616157;2191.0;393.0;41.0;2.0;0.0;Sim;Não ;Não;Não ;sem unidade;1.4705882352941175;2.857142857142857;4.640371229698376;10.25;20.28985507246377;37.91946308724832;46.2046204620462;2024
Nordeste ;Sergipe ;Pacatuba ;2804904.0;24.484783769353974;9365.0;2293.0;275.0;5.0;2.0;Sim;Não ;SIM;Não ;sem unidade;5.045045045045045;6.018054162487462;10.017074558907227;21.10762800417973;33.18777292576419;41.935483870967744;60.81560283687944;2024
Nordeste ;Sergipe ;Nossa Senhora do Socorro ;2804805.0;8.173563429161318;147243.0;12035.0;2311.0;5.0;16.0;Sim;Não ;SIM;Não ;Unidade com oferta;2.0211804210254423;1.84472049689441;2.356343054017473;5.39416472367509;10.590816875750424;16.795078540285495;34.01806942463148;2024
Nordeste ;Sergipe ;Nossa Senhora de Lourdes ;2804706.0;22.780468119451168;4956.0;1129.0;46.0;0.0;3.0;Sim;Não ;Não;Não ;sem unidade;2.4528301886792456;4.40251572327044;7.167630057803469;17.252396166134183;26.763990267639905;40.0;57.9646017699115;2024
Nordeste ;Sergipe ;Nossa Senhora das Dores ;2804607.0;20.892433496542324;19811.0;4139.0;745.0;11.0;2.0;Sim;Não ;Não;Não ;sem unidade;3.805394990366088;4.574209245742092;5.16506922257721;16.865904365904367;27.00198544010589;37.72285251215559;53.20959010054138;2024
Nordeste ;Sergipe ;Nossa Senhora da Glória ;2804508.0;19.248855532372083;32111.0;6181.0;413.0;4.0;2.0;Sim;Não ;SIM;Não ;Unidade com oferta;3.176542455711668;3.2624113475177303;5.460370525142777;14.168937329700274;27.70256196625703;39.50073421439061;58.98825654923216;2024
Nordeste ;Sergipe ;Nossa Senhora Aparecida ;2804458.0;25.49229738780978;7465.0;1903.0;43.0;0.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.9202363367799116;2.3578363384188625;5.031446540880504;18.837535014005603;36.51050080775444;44.03567447045708;63.839701770736255;2024
Nordeste ;Sergipe ;Neópolis ;2804409.0;19.386863632753556;12591.0;2441.0;241.0;6.0;4.0;Sim;Não ;SIM;Não ;sem unidade;3.338391502276176;5.128205128205128;7.366071428571429;15.41038525963149;24.30522845030617;31.990231990231987;45.492537313432834;2024
Nordeste ;Sergipe ;Muribeca ;2804300.0;20.09983361064892;6010.0;1208.0;115.0;2.0;1.0;Sim;Não ;SIM;Não ;sem unidade;3.389830508474576;3.912363067292645;6.045340050377834;13.949579831932772;26.84210526315789;36.35097493036212;55.87431693989071;2024
Nordeste ;Sergipe ;Monte Alegre de Sergipe ;2804201.0;25.455549420209827;10866.0;2766.0;199.0;1.0;2.0;Sim;Não ;SIM;Não ;sem unidade;5.904617713853141;6.95856137607506;7.18328254244667;21.386138613861387;39.349112426035504;48.58611825192802;70.51282051282051;2024
Nordeste ;Sergipe ;Moita Bonita ;2804102.0;19.212860310421288;9020.0;1733.0;413.0;6.0;2.0;Sim;Não ;SIM;Não ;sem unidade;2.4875621890547266;1.4167650531286895;4.181818181818182;10.414269275028769;20.596026490066222;32.37742830712303;56.83453237410072;2024
Nordeste ;Sergipe ;Maruim ;2804003.0;12.721769107878584;11893.0;1513.0;229.0;3.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.976190476190476;2.8823058446757406;3.842794759825328;8.533554266777134;14.126582278481012;26.26188734455011;40.271132376395535;2024
Nordeste ;Sergipe ;Malhador ;2803906.0;20.691964285714285;8960.0;1854.0;152.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.555555555555556;3.4355828220858897;6.314511232544019;14.13364872856298;25.078963992419457;36.324417601380496;55.107296137339056;2024
Nordeste ;Sergipe ;Malhada dos Bois ;2803807.0;17.1875;2688.0;462.0;72.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.886925795053004;3.125;6.262230919765166;9.770114942528735;20.995670995670995;35.07692307692308;49.83164983164984;2024
Nordeste ;Sergipe ;Macambira ;2803708.0;19.49972612744203;5477.0;1068.0;54.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.9298245614035088;4.1015625;3.671497584541063;14.145383104125736;25.83518930957684;36.91176470588236;48.56020942408377;2024
Nordeste ;Sergipe ;Laranjeiras ;2803609.0;12.91343739766401;18322.0;2366.0;3446.0;9.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.9916628068550253;2.152230971128609;3.7677053824362607;7.298136645962733;15.417915417915417;25.607476635514026;49.73852411388727;2024
Nordeste ;Sergipe ;Lagarto ;2803500.0;18.439444355108048;80843.0;14907.0;1075.0;11.0;4.0;Sim;Não ;SIM;Não ;sem unidade;2.8998582291532413;2.33160621761658;4.2877679854990935;13.816803699897228;24.813953488372093;33.148335015136226;50.52373959862947;2024
Nordeste ;Sergipe ;Japoatã ;2803401.0;23.061104582843715;10212.0;2355.0;451.0;6.0;5.0;Sim;Não ;Não;Não ;sem unidade;4.721753794266442;5.350553505535055;9.73053892215569;19.327731092436977;30.359435173299104;43.17596566523605;56.96308724832216;2024
Nordeste ;Sergipe ;Japaratuba ;2803302.0;15.27888129667885;12586.0;1923.0;385.0;10.0;2.0;Sim;Não ;SIM;Não ;sem unidade;2.5894897182025893;2.177293934681182;2.783819051761636;8.211974110032362;16.599597585513077;29.90012484394507;48.2779827798278;2024
Nordeste ;Sergipe ;Itaporanga d'Ajuda ;2803203.0;17.78123576742068;26348.0;4685.0;696.0;12.0;2.0;Sim;Não ;Não;Não ;sem unidade;2.8581267217630857;2.9884198729921554;4.85190958690569;12.002253944402703;23.13624678663239;37.98500163025758;49.881956155143335;2024
Nordeste ;Sergipe ;Itabi ;2803104.0;25.2942715145174;3823.0;967.0;90.0;3.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.7548209366391188;5.0;7.246376811594203;16.228748068006183;30.68702290076336;44.02852049910874;53.77358490566038;2024
Nordeste ;Sergipe ;Itabaianinha ;2803005.0;21.84058479905513;31327.0;6842.0;575.0;6.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.9603476371537205;4.094223219293326;6.193107932379714;18.65060240963855;31.683587140439933;42.29871645274213;59.13705583756346;2024
Nordeste ;Sergipe ;Itabaiana ;2802908.0;15.998347428793622;82296.0;13166.0;987.0;13.0;6.0;Sim;Não ;Não;Não ;sem unidade;2.403422675223355;2.363013698630137;3.8147899910634497;11.5100126285405;21.28407404514567;31.493153662247337;50.2485913158767;2024
Nordeste ;Sergipe ;Indiaroba ;2802809.0;20.442441622285948;12205.0;2495.0;163.0;3.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.4134007585335016;3.4555712270803958;6.284403669724771;16.294736842105262;29.806181246726037;40.7433881343817;54.32190760059612;2024
Nordeste ;Sergipe ;Ilha das Flores ;2802700.0;19.367909238249595;6170.0;1195.0;1056.0;3.0;2.0;Sim;Não ;Não;Não ;sem unidade;3.8926174496644297;6.020558002936858;7.4261603375527425;15.858208955223882;24.21711899791232;34.832904884318765;48.46870838881491;2024
Nordeste ;Sergipe ;Gracho Cardoso ;2802601.0;23.138528138528137;4620.0;1069.0;0.0;0.0;0.0;Não ;Não ;Não;Não ;sem unidade;1.580135440180587;2.158273381294964;7.22291407222914;17.307692307692307;25.657894736842103;40.25764895330113;57.36994219653179;2024
Nordeste ;Sergipe ;General Maynard ;2802502.0;14.358322744599748;2361.0;339.0;46.0;2.0;0.0;Sim;Não ;SIM;Não ;sem unidade;4.285714285714286;6.0606060606060606;5.714285714285714;10.26694045174538;13.21695760598504;27.14776632302405;37.76223776223776;2024
Nordeste ;Sergipe ;Gararu ;2802403.0;27.673244607618173;8716.0;2412.0;131.0;4.0;2.0;Sim;Não ;Não;Não ;sem unidade;3.5031847133757963;4.225352112676056;9.333333333333334;23.55050806933652;38.914626075446726;45.89861751152074;62.705984388551606;2024
Nordeste ;Sergipe ;Frei Paulo ;2802304.0;20.31497448530705;11366.0;2309.0;313.0;7.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.240282685512367;4.388185654008439;6.032285471537808;14.726507713884992;25.600894354387925;38.62760215882807;53.94557823129252;2024
Nordeste ;Sergipe ;Feira Nova ;2802205.0;23.29273597216181;4598.0;1071.0;0.0;0.0;0.0;Não ;Não ;Não;Não ;sem unidade;4.844961240310078;4.854368932038835;8.240534521158128;16.46919431279621;30.055401662049864;46.78899082568808;60.215053763440864;2024
Nordeste ;Sergipe ;Estância ;2802106.0;13.916508838383836;50688.0;7054.0;738.0;3.0;4.0;Sim;Não ;Não;Não ;Unidade com oferta;2.5881901840490795;3.0772285090331546;3.3148604269293926;9.54098041126596;17.899024811751634;25.225653206650836;40.2228134353176;2024
Nordeste ;Sergipe ;Divina Pastora ;2802007.0;17.349768875192602;3245.0;563.0;79.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.825136612021858;3.418803418803419;5.852842809364549;12.613981762917934;20.557491289198605;33.05084745762712;53.48837209302325;2024
Nordeste ;Sergipe ;Cumbe ;2801900.0;21.905697445972493;3054.0;669.0;27.0;1.0;0.0;Sim;Não ;SIM;Não ;sem unidade;2.980132450331126;2.9702970297029703;4.788213627992634;12.966252220248666;27.798507462686565;37.20316622691293;61.21495327102804;2024
Nordeste ;Sergipe ;Cristinápolis ;2801702.0;22.46781448735846;12894.0;2897.0;382.0;5.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.6219512195121952;3.3515731874145005;7.760353839967833;20.191570881226053;34.15233415233415;45.414847161572055;59.56454121306376;2024
Nordeste ;Sergipe ;Cedro de São João ;2801603.0;15.651771243343363;4319.0;676.0;124.0;2.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.4070021881838075;3.16622691292876;5.874316939890711;12.939698492462313;19.2;23.58003442340792;36.21794871794872;2024
Nordeste ;Sergipe ;Carmópolis ;2801504.0;12.00535270502772;10462.0;1256.0;206.0;1.0;2.0;Sim;Não ;SIM;Não ;sem unidade;3.39652448657188;3.127715030408341;3.6390101892285296;7.10594315245478;15.99752933909821;27.104377104377104;41.63742690058479;2024
Nordeste ;Sergipe ;Carira ;2801405.0;25.16868236791852;15710.0;3954.0;615.0;3.0;0.0;Sim;SIM ;Não;Não ;sem unidade;3.207547169811321;3.620803159973667;6.639427987742594;18.5444366689993;34.37376531015409;43.60672440142639;60.42387543252595;2024
Nordeste ;Sergipe ;Capela ;2801306.0;20.24115355929394;24134.0;4885.0;917.0;14.0;2.0;Sim;Não ;Não;Não ;sem unidade;3.450807635829662;5.02076255190638;6.541648495420846;14.989429175475689;27.8835690968444;37.000700770847935;53.79073756432247;2024
Nordeste ;Sergipe ;Canindé de São Francisco ;2801207.0;22.37361969405329;19742.0;4417.0;272.0;1.0;1.0;Sim;Não ;SIM;Não ;sem unidade;4.319066147859922;4.4244162228594845;7.998084291187739;20.77751510375624;35.29034327879371;46.64237376366476;62.98245614035088;2024
Nordeste ;Sergipe ;Canhoba ;2801108.0;23.96951853134742;2887.0;692.0;79.0;3.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.73186119873817;7.18954248366013;8.869565217391303;19.8019801980198;29.450549450549453;38.68194842406877;61.8421052631579;2024
Nordeste ;Sergipe ;Campo do Brito ;2801009.0;20.518358531317496;14353.0;2945.0;132.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.215868477483917;2.6437541308658297;4.339762611275964;14.119359534206696;27.439024390243905;38.558352402746;54.53149001536099;2024
Nordeste ;Sergipe ;Brejo Grande ;2800704.0;24.24667133847232;5708.0;1384.0;93.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.485488126649076;6.363636363636363;10.672268907563025;24.15730337078652;32.32077764277035;47.14285714285714;62.17616580310881;2024
Nordeste ;Sergipe ;Boquim ;2800670.0;19.532443720077417;19634.0;3835.0;274.0;2.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.1737773152965656;3.758542141230068;4.341491841491842;12.034773159467536;24.054288189431126;34.88990129081245;49.67225054624909;2024
Nordeste ;Sergipe ;Barra dos Coqueiros ;2800605.0;6.062676646892568;32197.0;1952.0;382.0;1.0;2.0;Sim;Não ;Não;Não ;sem unidade;1.4224280516043666;1.3029315960912051;1.7344410435796531;4.012671594508976;7.5816993464052285;11.707452725250278;22.790868924889544;2024
